Date,High,Low,Open,Close,Volume,Adj Close,Return,Return(cum),TICKER
2021-01-08,132.6300048828125,130.22999572753906,132.42999267578125,132.0500030517578,105158200.0,131.62937927246094,0.008631262592551314,1.1091978132444749,AAPL
2021-01-11,130.1699981689453,128.5,129.19000244140625,128.97999572753906,100384500.0,128.5691680908203,-0.023248824333729434,1.0834102681329973,AAPL
2021-01-12,129.69000244140625,126.86000061035156,128.5,128.8000030517578,91951100.0,128.38973999023438,-0.0013955084644402538,1.0818983599333563,AAPL
2021-01-13,131.4499969482422,128.49000549316406,128.75999450683594,130.88999938964844,88636800.0,130.47308349609375,0.016226679257536736,1.0994539776092498,AAPL
2021-01-14,131.0,128.75999450683594,130.8000030517578,128.91000366210938,90221800.0,128.49940490722656,-0.015127173479807188,1.0828223465568907,AAPL
2021-01-15,130.22000122070312,127.0,128.77999877929688,127.13999938964844,111598500.0,126.73502349853516,-0.013730542410815172,1.067954608404113,AAPL
2021-01-19,128.7100067138672,126.94000244140625,127.77999877929688,127.83000183105469,90757300.0,127.4228286743164,0.005427107477730786,1.07375051284526,AAPL
2021-01-20,132.49000549316406,128.5500030517578,128.66000366210938,132.02999877929688,104319500.0,131.6094512939453,0.0328561127128284,1.1090297807207612,AAPL
2021-01-21,139.6699981689453,133.58999633789062,133.8000030517578,136.8699951171875,120150900.0,136.43402099609375,0.03665830782882318,1.149684935813755,AAPL
2021-01-22,139.85000610351562,135.02000427246094,136.27999877929688,139.07000732421875,114459400.0,138.6270294189453,0.016073736286376095,1.1681646682844447,AAPL
2021-01-25,145.08999633789062,136.5399932861328,143.07000732421875,142.9199981689453,157611700.0,142.4647674560547,0.027683832904034755,1.2005039437656284,AAPL
2021-01-26,144.3000030517578,141.3699951171875,143.60000610351562,143.16000366210938,98390600.0,142.70401000976562,0.0016792995818566414,1.2025199495364112,AAPL
2021-01-27,144.3000030517578,140.41000366210938,143.42999267578125,142.05999755859375,140843800.0,141.60751342773438,-0.007683752971338942,1.1932800833010664,AAPL
2021-01-28,141.99000549316406,136.6999969482422,139.52000427246094,137.08999633789062,142621100.0,136.65333557128906,-0.03498522670784365,1.151532909060824,AAPL
2021-01-29,136.74000549316406,130.2100067138672,135.8300018310547,131.9600067138672,177523800.0,131.5396728515625,-0.037420597863168426,1.1084418591446543,AAPL
2021-02-01,135.3800048828125,130.92999267578125,133.75,134.13999938964844,106239800.0,133.7127227783203,0.01652010127968695,1.1267534309203684,AAPL
2021-02-02,136.30999755859375,134.61000061035156,135.72999572753906,134.99000549316406,83305400.0,134.56002807617188,0.0063367087176327,1.133893339208704,AAPL
2021-02-03,135.77000427246094,133.61000061035156,135.75999450683594,133.94000244140625,89880900.0,133.5133819580078,-0.007778376242906226,1.1250734901970134,AAPL
2021-02-04,137.39999389648438,134.58999633789062,136.3000030517578,137.38999938964844,84183100.0,136.95237731933594,0.025757778746879012,1.154052884231487,AAPL
2021-02-05,137.4199981689453,135.86000061035156,137.35000610351562,136.75999450683594,75693800.0,136.52809143066406,-0.004585522131241526,1.1487609491902204,AAPL
2021-02-08,136.9600067138672,134.9199981689453,136.02999877929688,136.91000366210938,71297200.0,136.67784118652344,0.0010968789214593766,1.1500210008611829,AAPL
2021-02-09,137.8800048828125,135.85000610351562,136.6199951171875,136.00999450683594,76774200.0,135.77935791015625,-0.006573728224378961,1.142461075349193,AAPL
2021-02-10,136.99000549316406,134.39999389648438,136.47999572753906,135.38999938964844,73046600.0,135.16041564941406,-0.004558452630158305,1.137253220655414,AAPL
2021-02-11,136.38999938964844,133.77000427246094,135.89999389648438,135.1300048828125,64280000.0,134.90086364746094,-0.0019203376025409558,1.1350693105321785,AAPL
2021-02-12,135.52999877929688,133.69000244140625,134.35000610351562,135.3699951171875,60145100.0,135.14044189453125,0.0017759951580194056,1.1370851881317001,AAPL
2021-02-16,136.00999450683594,132.7899932861328,135.49000549316406,133.19000244140625,80576300.0,132.9641571044922,-0.016103957704172722,1.118773616355986,AAPL
2021-02-17,132.22000122070312,129.47000122070312,131.25,130.83999633789062,97918500.0,130.61813354492188,-0.017644012767020212,1.0990339603855956,AAPL
2021-02-18,130.0,127.41000366210938,129.1999969482422,129.7100067138672,96856700.0,129.49005126953125,-0.008636423537534132,1.0895422376215722,AAPL
2021-02-19,130.7100067138672,128.8000030517578,130.24000549316406,129.8699951171875,87668800.0,129.6497802734375,0.0012334314627955312,1.0908861132974994,AAPL
2021-02-22,129.72000122070312,125.5999984741211,128.00999450683594,126.0,103916400.0,125.78634643554688,-0.029798993321709433,1.0583788052926018,AAPL
2021-02-23,126.70999908447266,118.38999938964844,123.76000213623047,125.86000061035156,158273000.0,125.6465835571289,-0.0011111062670511318,1.057202833969127,AAPL
2021-02-24,125.55999755859375,122.2300033569336,124.94000244140625,125.3499984741211,111039900.0,125.13744354248047,-0.004052138358153767,1.0529189018132519,AAPL
2021-02-25,126.45999908447266,120.54000091552734,124.68000030517578,120.98999786376953,148199500.0,120.78483581542969,-0.0347826139882379,1.0162956300905621,AAPL
2021-02-26,124.8499984741211,121.19999694824219,122.58999633789062,121.26000213623047,164560400.0,121.05438232421875,0.002231624739467808,1.0185636205612851,AAPL
2021-03-01,127.93000030517578,122.79000091552734,123.75,127.79000091552734,116307900.0,127.57331085205078,0.05385121774911972,1.0734145118834626,AAPL
2021-03-02,128.72000122070312,125.01000213623047,128.41000366210938,125.12000274658203,102260900.0,124.9078369140625,-0.02089363917220921,1.0509869763899564,AAPL
2021-03-03,125.70999908447266,121.83999633789062,124.80999755859375,122.05999755859375,112966300.0,121.85301971435547,-0.024456562666370862,1.0252834475403358,AAPL
2021-03-04,123.5999984741211,118.62000274658203,121.75,120.12999725341797,178155000.0,119.9262924194336,-0.015811898605432195,1.009071769626,AAPL
2021-03-05,121.94000244140625,117.56999969482422,120.9800033569336,121.41999816894531,153766600.0,121.21410369873047,0.01073837463598748,1.019907560322843,AAPL
2021-03-08,121.0,116.20999908447266,120.93000030517578,116.36000061035156,154376600.0,116.16268920898438,-0.04167351041756073,0.9774044319827799,AAPL
2021-03-09,122.05999755859375,118.79000091552734,119.02999877929688,121.08999633789062,129525800.0,120.8846664428711,0.04064967087253768,1.0171356004522396,AAPL
2021-03-10,122.16999816894531,119.44999694824219,121.69000244140625,119.9800033569336,111943300.0,119.77655792236328,-0.009166677797724065,1.0078118461262993,AAPL
2021-03-11,123.20999908447266,121.26000213623047,122.54000091552734,121.95999908447266,103026500.0,121.75318908691406,0.016502714386902317,1.0244434771786584,AAPL
2021-03-12,121.16999816894531,119.16000366210938,120.4000015258789,121.02999877929688,88105100.0,120.82476806640625,-0.007625453527034254,1.016631631052359,AAPL
2021-03-15,124.0,120.41999816894531,121.41000366210938,123.98999786376953,92403800.0,123.77974700927734,0.0244567389434609,1.0414951254546716,AAPL
2021-03-16,127.22000122070312,124.72000122070312,125.69999694824219,125.56999969482422,115227900.0,125.35707092285156,0.012742978129499427,1.0547668750603207,AAPL
2021-03-17,125.86000061035156,122.33999633789062,124.05000305175781,124.76000213623047,111932600.0,124.54844665527344,-0.006450565903976302,1.047963031819413,AAPL
2021-03-18,123.18000030517578,120.31999969482422,122.87999725341797,120.52999877929688,121229700.0,120.32561492919922,-0.033905124114334995,1.012431715158341,AAPL
2021-03-19,121.43000030517578,119.68000030517578,119.9000015258789,119.98999786376953,185549500.0,119.78652954101562,-0.004480220036475302,1.0078957983025256,AAPL
2021-03-22,123.87000274658203,120.26000213623047,120.33000183105469,123.38999938964844,111912300.0,123.18077087402344,0.028335707862409354,1.0364552391989759,AAPL
2021-03-23,124.23999786376953,122.13999938964844,123.33000183105469,122.54000091552734,95467100.0,122.33221435546875,-0.006888714468965329,1.029315394996271,AAPL
2021-03-24,122.9000015258789,120.06999969482422,122.81999969482422,120.08999633789062,88530500.0,119.88636016845703,-0.019993508726392273,1.0087357686642031,AAPL
2021-03-25,121.66000366210938,119.0,119.54000091552734,120.58999633789062,98844700.0,120.38551330566406,0.0041635441356262515,1.0129356845582214,AAPL
2021-03-26,121.4800033569336,118.91999816894531,120.3499984741211,121.20999908447266,94071200.0,121.00446319580078,0.005141411107143501,1.018143603337631,AAPL
2021-03-29,122.58000183105469,120.7300033569336,121.6500015258789,121.38999938964844,80819200.0,121.18415832519531,0.0014850285169158983,1.0196555756229029,AAPL
2021-03-30,120.4000015258789,118.86000061035156,120.11000061035156,119.9000015258789,85671900.0,119.69668579101562,-0.012274469653688724,1.007139844202705,AAPL
2021-03-31,123.5199966430664,121.1500015258789,121.6500015258789,122.1500015258789,118323800.0,121.94287109375,0.018765637792876655,1.0260394657257872,AAPL
2021-04-01,124.18000030517578,122.48999786376953,123.66000366210938,123.0,75089100.0,122.79142761230469,0.006958644809685222,1.033179309928492,AAPL
2021-04-05,126.16000366210938,123.06999969482422,123.87000274658203,125.9000015258789,88651200.0,125.68651580810547,0.02357724817787732,1.057538834930924,AAPL
2021-04-06,127.12999725341797,125.6500015258789,126.5,126.20999908447266,80171300.0,125.99598693847656,0.002462252222689809,1.0601427622778135,AAPL
2021-04-07,127.91999816894531,125.13999938964844,125.83000183105469,127.9000015258789,83466700.0,127.68312072753906,0.013390400551981152,1.074338498506997,AAPL
2021-04-08,130.38999938964844,128.52000427246094,128.9499969482422,130.36000061035156,88844600.0,130.13894653320312,0.019233769000189582,1.095002077015291,AAPL
2021-04-09,133.0399932861328,129.47000122070312,129.8000030517578,133.0,106686700.0,132.77447509765625,0.020251606146730827,1.117177627808857,AAPL
2021-04-12,132.85000610351562,130.6300048828125,132.52000427246094,131.24000549316406,91420000.0,131.0174560546875,-0.013233041404781432,1.102393970003567,AAPL
2021-04-13,134.66000366210938,131.92999267578125,132.44000244140625,134.42999267578125,91266500.0,134.20204162597656,0.024306515156183428,1.129189325743544,AAPL
2021-04-14,135.0,131.66000366210938,134.94000244140625,132.02999877929688,87222800.0,131.80612182617188,-0.017853113347054084,1.1090297807207607,AAPL
2021-04-15,135.0,133.63999938964844,133.82000732421875,134.5,89347100.0,134.2719268798828,0.018707878842231906,1.1297773754909117,AAPL
2021-04-16,134.6699981689453,133.27999877929688,134.3000030517578,134.16000366210938,84922400.0,133.93251037597656,-0.002527853813313219,1.126921463444082,AAPL
2021-04-19,135.47000122070312,133.33999633789062,133.50999450683594,134.83999633789062,94264200.0,134.61134338378906,0.005068520104500429,1.1326332875377414,AAPL
2021-04-20,135.52999877929688,131.80999755859375,135.02000427246094,133.11000061035156,94812300.0,132.88429260253906,-0.012829989428388311,1.1181016144323914,AAPL
2021-04-21,133.75,131.3000030517578,132.36000061035156,133.5,68847100.0,133.27362060546875,0.002929902996470446,1.1213775437028752,AAPL
2021-04-22,134.14999389648438,131.41000366210938,133.0399932861328,131.94000244140625,84566500.0,131.71627807617188,-0.011685374970739737,1.10827382662094,AAPL
2021-04-23,135.1199951171875,132.16000366210938,132.16000366210938,134.32000732421875,78657500.0,134.0922393798828,0.01803853902359487,1.1282654672912706,AAPL
2021-04-26,135.05999755859375,133.55999755859375,134.8300018310547,134.72000122070312,66905100.0,134.49156188964844,0.002977917470767144,1.1316253487379806,AAPL
2021-04-27,135.41000366210938,134.11000061035156,135.00999450683594,134.38999938964844,66015800.0,134.162109375,-0.002449538509980198,1.128853388867377,AAPL
2021-04-28,135.02000427246094,133.0800018310547,134.30999755859375,133.5800018310547,107760100.0,133.35348510742188,-0.0060272160300057775,1.1220495456264692,AAPL
2021-04-29,137.07000732421875,132.4499969482422,136.47000122070312,133.47999572753906,151101000.0,133.253662109375,-0.0007486607437100501,1.121209511179161,AAPL
2021-04-30,133.55999755859375,131.07000732421875,131.77999877929688,131.4600067138672,109839500.0,131.23709106445312,-0.015133271488823707,1.1042419432506354,AAPL
2021-05-03,134.07000732421875,131.8300018310547,132.0399932861328,132.5399932861328,75135100.0,132.31524658203125,0.008215324183090233,1.113313648791005,AAPL
2021-05-04,131.49000549316406,126.69999694824219,131.19000244140625,127.8499984741211,137564700.0,127.6332015991211,-0.035385506636376296,1.0739184812833424,AAPL
2021-05-05,130.4499969482422,127.97000122070312,129.1999969482422,128.10000610351562,84000900.0,127.8827896118164,0.0019554762016296134,1.0760185033159821,AAPL
2021-05-06,129.75,127.12999725341797,127.88999938964844,129.74000549316406,78128300.0,129.52000427246094,0.01280249267375666,1.0897942223215116,AAPL
2021-05-07,131.25999450683594,129.47999572753906,130.85000610351562,130.2100067138672,78973300.0,130.2100067138672,0.003622639130594907,1.0937421535155898,AAPL
2021-05-10,129.5399932861328,126.80999755859375,129.41000366210938,126.8499984741211,88071200.0,126.8499984741211,-0.025804531652698692,1.065518649495306,AAPL
2021-05-11,126.2699966430664,122.7699966430664,123.5,125.91000366210938,126142800.0,125.91000366210938,-0.007410286348592199,1.0576228511927805,AAPL
2021-05-12,124.63999938964844,122.25,123.4000015258789,122.7699966430664,112172300.0,122.7699966430664,-0.02493850311901713,1.0312473204195656,AAPL
2021-05-13,126.1500015258789,124.26000213623047,124.58000183105469,124.97000122070312,105861300.0,124.97000122070312,0.017919724996269926,1.0497269888046243,AAPL
2021-05-14,127.88999938964844,125.8499984741211,126.25,127.44999694824219,81806500.0,127.44999694824219,0.019844728361323005,1.0705585357510017,AAPL
2020-12-01,597.8499755859375,572.0499877929688,597.5900268554688,584.760009765625,40382800.0,584.760009765625,0.030232619657837523,1.0302326196578375,TSLA
2020-12-02,571.5399780273438,541.2100219726562,556.4400024414062,568.8200073242188,47775700.0,568.8200073242188,-0.02725905016622987,1.0021494569956981,TSLA
2020-12-03,598.969970703125,582.4299926757812,590.02001953125,593.3800048828125,42552000.0,593.3800048828125,0.043177098629364696,1.0454193629417656,TSLA
2020-12-04,599.0399780273438,585.5,591.010009765625,599.0399780273438,29401300.0,599.0399780273438,0.00953853028069096,1.0553911271912062,TSLA
2020-12-07,648.7899780273438,603.0499877929688,604.9199829101562,641.760009765625,56309700.0,641.760009765625,0.07131415816179687,1.130655456958277,TSLA
2020-12-08,651.280029296875,618.5,625.510009765625,649.8800048828125,64265000.0,649.8800048828125,0.01265269726007534,1.144961298160622,TSLA
2020-12-09,654.3200073242188,588.0,653.6900024414062,604.47998046875,71291200.0,604.47998046875,-0.06985908794385687,1.0649753461401066,TSLA
2020-12-10,627.75,566.3400268554688,574.3699951171875,627.0700073242188,67083200.0,627.0700073242188,0.03737100910761515,1.104774549500094,TSLA
2020-12-11,624.0,596.7999877929688,615.010009765625,609.989990234375,46475000.0,609.989990234375,-0.027237815380018238,1.0746829042842676,TSLA
2020-12-14,642.75,610.2000122070312,619.0,639.8300170898438,52040600.0,639.8300170898438,0.0489188795442419,1.1272551878272057,TSLA
2020-12-15,646.9000244140625,623.7999877929688,643.280029296875,633.25,45223600.0,633.25,-0.010284008117924515,1.1156624863246183,TSLA
2020-12-16,632.5,605.0,628.22998046875,622.77001953125,42095800.0,622.77001953125,-0.01654951515001979,1.0971988131048802,TSLA
2020-12-17,658.8200073242188,619.5,628.1900024414062,655.9000244140625,56270100.0,655.9000244140625,0.05319781595740425,1.1555673936331161,TSLA
2020-12-18,695.0,628.5399780273438,668.9000244140625,695.0,222126200.0,695.0,0.059612706404252425,1.2244538934000944,TSLA
2020-12-21,668.5,646.0700073242188,666.239990234375,649.8599853515625,58045300.0,649.8599853515625,-0.0649496613646583,1.144926027667121,TSLA
2020-12-22,649.8800048828125,614.22998046875,648.0,640.3400268554688,51716000.0,640.3400268554688,-0.01464924554624425,1.1281537251555391,TSLA
2020-12-23,651.5,622.5700073242188,632.2000122070312,645.97998046875,33173000.0,645.97998046875,0.008807748035020602,1.138090218911479,TSLA
2020-12-24,666.0900268554688,641.0,642.989990234375,661.77001953125,22865600.0,661.77001953125,0.02444354243151947,1.165909175468339,TSLA
2020-12-28,681.4000244140625,660.7999877929688,674.510009765625,663.6900024414062,32278600.0,663.6900024414062,0.0029012842127786875,1.1692918093526592,TSLA
2020-12-29,669.9000244140625,655.0,661.0,665.989990234375,22910800.0,665.989990234375,0.003465454933038181,1.1733439374215415,TSLA
2020-12-30,696.5999755859375,668.3599853515625,672.0,694.780029296875,42846000.0,694.780029296875,0.04322893659763305,1.2240663480995544,TSLA
2020-12-31,718.719970703125,691.1199951171875,699.989990234375,705.6699829101562,49570900.0,705.6699829101562,0.015673958884946604,1.2432523137121136,TSLA
2021-01-04,744.489990234375,717.1900024414062,719.4600219726562,729.77001953125,48638200.0,729.77001953125,0.03415199343141406,1.2857118585636,TSLA
2021-01-05,740.8400268554688,719.2000122070312,723.6599731445312,735.1099853515625,32245200.0,735.1099853515625,0.0073173269350561565,1.2951198325769886,TSLA
2021-01-06,774.0,749.0999755859375,758.489990234375,755.97998046875,44700000.0,755.97998046875,0.028390302856798444,1.3318886768596954,TSLA
2021-01-07,816.989990234375,775.2000122070312,777.6300048828125,816.0399780273438,51498900.0,816.0399780273438,0.07944654502802195,1.4377026305981417,TSLA
2021-01-08,884.489990234375,838.3900146484375,856.0,880.02001953125,75055500.0,880.02001953125,0.07840307243104516,1.550422934079232,TSLA
2021-01-11,854.4299926757812,803.6199951171875,849.4000244140625,811.1900024414062,59554100.0,811.1900024414062,-0.0782141491809546,1.4291579234195855,TSLA
2021-01-12,868.0,827.3400268554688,831.0,849.4400024414062,46270700.0,849.4400024414062,0.047152947996006445,1.4965469326606697,TSLA
2021-01-13,860.469970703125,832.0,852.760009765625,854.4099731445312,33312500.0,854.4099731445312,0.005850879036589651,1.5053030477362466,TSLA
2021-01-14,863.0,838.75,843.3900146484375,845.0,31266300.0,845.0,-0.011013416790886965,1.4887245178749349,TSLA
2021-01-15,859.9000244140625,819.0999755859375,852.0,826.1599731445312,38777600.0,826.1599731445312,-0.02229588976978547,1.4555320801268183,TSLA
2021-01-19,850.0,833.0,837.7999877929688,844.5499877929688,25367000.0,844.5499877929688,0.022259629183487784,1.487931684495112,TSLA
2021-01-20,859.5,837.280029296875,858.739990234375,850.4500122070312,25665900.0,850.4500122070312,0.00698599786790699,1.4983263720705862,TSLA
2021-01-21,855.719970703125,841.4199829101562,855.0,844.989990234375,20598100.0,844.989990234375,-0.006420156263490129,1.4887068826281848,TSLA
2021-01-22,848.0,828.6199951171875,834.3099975585938,846.6400146484375,20066500.0,846.6400146484375,0.0019527147458928695,1.491613902510205,TSLA
2021-01-25,900.4000244140625,838.8200073242188,855.0,880.7999877929688,41173400.0,880.7999877929688,0.040347695069333556,1.5517970854098655,TSLA
2021-01-26,895.9000244140625,871.5999755859375,891.3800048828125,883.0900268554688,23131600.0,883.0900268554688,0.0025999535583989264,1.55583168576399,TSLA
2021-01-27,891.5,858.6599731445312,870.3499755859375,864.1599731445312,27334000.0,864.1599731445312,-0.021436153886081333,1.5224806383271117,TSLA
2021-01-28,848.0,801.0,820.0,835.4299926757812,26378000.0,835.4299926757812,-0.033246136550627914,1.4718640391296014,TSLA
2021-01-29,842.4099731445312,780.0999755859375,830.0,793.530029296875,34990800.0,793.530029296875,-0.05015376961115048,1.398044509212158,TSLA
2021-02-01,842.0,795.5599975585938,814.2899780273438,839.8099975585938,25391400.0,839.8099975585938,0.058321634409634227,1.479580749966826,TSLA
2021-02-02,880.5,842.2000122070312,844.6799926757812,872.7899780273438,24346200.0,872.7899780273438,0.03927076429743148,1.5376850168577902,TSLA
2021-02-03,878.0800170898438,853.0599975585938,877.02001953125,854.6900024414062,18343500.0,854.6900024414062,-0.020738065332563282,1.5057964045172898,TSLA
2021-02-04,856.5,833.4199829101562,855.0,849.989990234375,15812700.0,849.989990234375,-0.005499084104886864,1.497515903444013,TSLA
2021-02-05,864.77001953125,838.969970703125,845.0,852.22998046875,18566600.0,852.22998046875,0.002635313662643579,1.5014623275643852,TSLA
2021-02-08,877.77001953125,854.75,869.6699829101562,863.4199829101562,20161700.0,863.4199829101562,0.013130261429258105,1.521176920451488,TSLA
2021-02-09,859.7999877929688,841.75,855.1199951171875,849.4600219726562,15157700.0,849.4600219726562,-0.016168216179625494,1.4965822031541713,TSLA
2021-02-10,844.8200073242188,800.02001953125,843.6400146484375,804.8200073242188,36216100.0,804.8200073242188,-0.05255104830568991,1.4179352395027807,TSLA
2021-02-11,829.8800048828125,801.72998046875,812.4400024414062,811.6599731445312,21622800.0,811.6599731445312,0.008498752215484018,1.4299859197609177,TSLA
2021-02-12,817.3300170898438,785.3300170898438,801.260009765625,816.1199951171875,23768300.0,816.1199951171875,0.005494938915587166,1.4378436050401537,TSLA
2021-02-16,821.0,792.4400024414062,818.0,796.219970703125,19802300.0,796.219970703125,-0.024383699128955993,1.4027836591803613,TSLA
2021-02-17,799.8400268554688,762.010009765625,779.0900268554688,798.1500244140625,25996500.0,798.1500244140625,0.0024240207253696244,1.4061840358434243,TSLA
2021-02-18,794.6900024414062,776.27001953125,780.9000244140625,787.3800048828125,17957100.0,787.3800048828125,-0.013493728248842096,1.3872093705958932,TSLA
2021-02-19,796.7899780273438,777.3699951171875,795.0,781.2999877929688,18958300.0,781.2999877929688,-0.00772183323444775,1.3764975711748886,TSLA
2021-02-22,768.5,710.2000122070312,762.6400146484375,714.5,37269700.0,714.5,-0.08549851380603068,1.2588090745818246,TSLA
2021-02-23,713.6099853515625,619.0,662.1300048828125,698.8400268554688,66606900.0,698.8400268554688,-0.021917387186187853,1.231219268700728,TSLA
2021-02-24,745.0,694.1699829101562,711.8499755859375,742.02001953125,36767000.0,742.02001953125,0.06178809314926603,1.3072939595623798,TSLA
2021-02-25,737.2100219726562,670.5800170898438,726.1500244140625,682.219970703125,39023900.0,682.219970703125,-0.08059088333748998,1.2019379845794826,TSLA
2021-02-26,706.7000122070312,659.510009765625,700.0,675.5,41089200.0,675.5,-0.009850152431332582,1.1900987122183662,TSLA
2021-03-01,719.0,685.0499877929688,690.1099853515625,718.4299926757812,27136200.0,718.4299926757812,0.06355291291751475,1.2657329520392264,TSLA
2021-03-02,721.1099853515625,685.0,718.280029296875,686.4400024414062,23732200.0,686.4400024414062,-0.04452763743232491,1.2093728540646775,TSLA
2021-03-03,700.7000122070312,651.7100219726562,687.989990234375,653.2000122070312,30208000.0,653.2000122070312,-0.04842373713092618,1.1508105008861715,TSLA
2021-03-04,668.4500122070312,600.0,655.7999877929688,621.4400024414062,65919500.0,621.4400024414062,-0.04862218183112754,1.094855583458913,TSLA
2021-03-05,627.8400268554688,539.489990234375,626.0599975585938,597.9500122070312,89396500.0,597.9500122070312,-0.03779928897736162,1.0534708208712718,TSLA
2021-03-08,620.1300048828125,558.7899780273438,600.5499877929688,563.0,51787000.0,563.0,-0.05844972237400059,0.9918957438622354,TSLA
2021-03-09,678.0900268554688,595.2100219726562,608.1799926757812,673.5800170898438,67523300.0,673.5800170898438,0.1964121085077153,1.1867160783340458,TSLA
2021-03-10,717.8499755859375,655.0599975585938,700.2999877929688,668.0599975585938,60605700.0,668.0599975585938,-0.008195046455057975,1.176990884943134,TSLA
2021-03-11,702.5,677.1799926757812,699.4000244140625,699.5999755859375,36253900.0,699.5999755859375,0.04721129560609172,1.23255814953786,TSLA
2021-03-12,694.8800048828125,666.1400146484375,670.0,693.72998046875,33583800.0,693.72998046875,-0.00839050217557713,1.2222163677026372,TSLA
2021-03-15,713.1799926757812,684.0399780273438,694.0900268554688,707.9400024414062,29335600.0,707.9400024414062,0.02048350564733359,1.2472516435727377,TSLA
2021-03-16,707.9199829101562,671.0,703.3499755859375,676.8800048828125,32195700.0,676.8800048828125,-0.043873771013758334,1.1925300105660936,TSLA
2021-03-17,703.72998046875,651.010009765625,656.8699951171875,701.8099975585938,40372500.0,701.8099975585938,0.03683074177984813,1.236451775449973,TSLA
2021-03-18,689.22998046875,652.0,684.2899780273438,653.1599731445312,33369000.0,653.1599731445312,-0.06932079135849123,1.1507399598991694,TSLA
